f1_id,f2_id,f1_name,f2_name,weight_class,f1_knockdowns,f2_knockdowns,f1_sig_strike_atts,f1_sig_strikes,f2_sig_strike_atts,f2_sig_strikes,f1_tot_strike_atts,f1_tot_strikes,f2_tot_strike_atts,f2_tot_strikes,f1_takedown_atts,f1_takedowns,f2_takedown_atts,f2_takedowns,f1_submissions,f2_submissions,f1_reversals,f2_reversals,f1_ctrl_time,f2_ctrl_time,f1_head_strike_atts,f1_head_strikes,f2_head_strike_atts,f2_head_strikes,f1_body_strike_atts,f1_body_strikes,f2_body_strike_atts,f2_body_strikes,f1_leg_strike_atts,f1_leg_strikes,f2_leg_strike_atts,f2_leg_strikes,f1_dist_strike_atts,f1_dist_strikes,f2_dist_strike_atts,f2_dist_strikes,f1_clinch_atts,f1_clinchs,f2_clinch_atts,f2_clinchs,f1_ground_atts,f1_grounds,f2_ground_atts,f2_grounds,result,fights_url,event_url
2744,2403,Khabib Nurmagomedov,Conor McGregor,Lightweight,0,0,119,70,81,51,157,104,128,96,7,3,0,0,1,0,0,0,735,0,105,58,60,34,13,11,19,16,1,1,2,1,53,24,65,35,3,1,10,10,63,45,6,6,2744,http://www.ufcstats.com/fight-details/3eea92e7f26fb05b,http://www.ufcstats.com/event-details/1ef0eae31904e534
3294,3125,Ovince Saint Preux,Dominick Reyes,Heavyweight,0,1,71,38,142,94,72,39,150,101,9,1,2,0,0,0,0,0,93,86,52,23,87,48,12,9,28,21,7,6,27,25,69,37,111,67,2,1,31,27,0,0,0,0,3125,http://www.ufcstats.com/fight-details/3c5442bb62ca1505,http://www.ufcstats.com/event-details/1ef0eae31904e534
2027,1092,Aspen Ladd,Tonya Evinger,Bantamweight,0,0,73,50,16,9,84,59,22,15,0,0,1,0,0,0,0,0,113,62,66,43,7,2,7,7,7,6,0,0,2,1,12,3,9,3,9,7,7,6,52,40,0,0,2027,http://www.ufcstats.com/fight-details/e2e524bb5392a3ea,http://www.ufcstats.com/event-details/1ef0eae31904e534
1123,2962,Tony Ferguson,Anthony Pettis,Lightweight,0,1,194,114,99,45,195,115,104,49,0,0,0,0,0,0,0,0,4,71,131,66,80,32,32,21,13,9,31,27,6,4,181,106,90,38,7,4,3,2,6,4,6,5,1123,http://www.ufcstats.com/fight-details/8f6dda53ea3b09c7,http://www.ufcstats.com/event-details/1ef0eae31904e534
2372,2110,Gray Maynard,Nik Lentz,Lightweight,0,1,27,13,101,75,27,13,121,92,0,0,5,2,0,1,0,0,8,214,25,11,93,67,2,2,5,5,0,0,3,3,23,11,34,23,4,2,16,12,0,0,51,40,2110,http://www.ufcstats.com/fight-details/9bc042a700d9a531,http://www.ufcstats.com/event-details/1ef0eae31904e534
2212,3880,Vicente Luque,Jalin Turner,Welterweight,1,0,64,41,58,31,64,41,58,31,0,0,0,0,0,0,0,0,4,0,48,25,50,25,2,2,6,5,14,14,2,1,51,31,58,31,4,2,0,0,9,8,0,0,2212,http://www.ufcstats.com/fight-details/48ea8a30f7b88cfc,http://www.ufcstats.com/event-details/1ef0eae31904e534
2963,1185,Sergio Pettis,Jussier Formiga,Flyweight,0,0,97,30,37,18,161,91,123,90,0,0,5,2,0,0,0,0,0,446,86,23,36,17,5,3,0,0,6,4,1,1,93,30,34,16,0,0,1,0,4,0,2,2,1185,http://www.ufcstats.com/fight-details/8f5482992dad74d2,http://www.ufcstats.com/event-details/1ef0eae31904e534
1626,2888,Scott Holtzman,Alan Patrick,Lightweight,1,0,111,73,62,25,138,96,65,27,2,1,4,0,0,0,0,0,336,13,91,55,45,16,10,8,14,8,10,10,3,1,56,27,58,22,6,6,3,3,49,40,1,0,1626,http://www.ufcstats.com/fight-details/c835ccffa472970e,http://www.ufcstats.com/event-details/1ef0eae31904e534
2028,2325,Ryan LaFlare,Anthony Rocco Martin,Welterweight,0,2,68,35,77,36,72,38,79,38,1,0,0,0,0,1,0,0,21,215,33,8,74,33,27,20,1,1,8,7,2,2,64,31,52,18,3,3,2,2,1,1,23,16,2325,http://www.ufcstats.com/fight-details/68ba4aca75b02496,http://www.ufcstats.com/event-details/1ef0eae31904e534
248,1094,Renan Barao,Andre Ewell,Bantamweight,0,1,101,44,123,53,124,67,128,57,5,3,1,1,2,0,0,0,294,28,61,23,104,41,25,12,16,11,15,9,3,1,82,26,120,52,2,2,1,0,17,16,2,1,1094,http://www.ufcstats.com/fight-details/f4187c30c311eb93,http://www.ufcstats.com/event-details/852454c572675334
2552,3391,Sergio Moraes,Ben Saunders,Welterweight,0,0,3,2,2,1,20,17,56,55,2,2,0,0,2,0,0,0,485,0,3,2,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,2,1,0,2552,http://www.ufcstats.com/fight-details/b509c337d181c567,http://www.ufcstats.com/event-details/852454c572675334
113,2722,Sam Alvey,Rogerio Nogueira,Heavyweight,0,1,82,34,52,26,82,34,53,26,0,0,0,0,0,0,0,0,0,3,67,20,44,20,2,2,7,5,13,12,1,1,79,32,42,20,3,2,7,4,0,0,3,2,2722,http://www.ufcstats.com/fight-details/1669773acd404217,http://www.ufcstats.com/event-details/852454c572675334
2305,3210,Randa Markos,Marina Rodriguez,Strawweight,0,0,116,48,142,60,139,66,153,71,5,2,0,0,0,0,0,1,343,58,111,44,99,26,4,3,18,13,1,1,25,21,86,26,122,45,18,11,20,15,12,11,0,0,d,http://www.ufcstats.com/fight-details/a7492cbfb9b5d4a3,http://www.ufcstats.com/event-details/852454c572675334
3360,127,Thiago Santos,Eryk Anders,Heavyweight,0,0,152,100,67,32,167,115,69,34,1,1,10,6,0,1,1,0,112,353,109,65,59,26,33,25,7,5,10,10,1,1,82,41,48,17,48,46,9,6,22,13,10,9,3360,http://www.ufcstats.com/fight-details/7cdda45e7d52bf40,http://www.ufcstats.com/event-details/852454c572675334
3854,993,Francisco Trinaldo,Evan Dunham,Lightweight,1,0,69,28,85,25,69,28,88,28,1,0,2,1,0,0,1,0,58,32,57,20,77,21,11,7,7,3,1,1,1,1,60,22,75,18,7,4,8,6,2,2,2,1,3854,http://www.ufcstats.com/fight-details/3d9398386c84109b,http://www.ufcstats.com/event-details/852454c572675334
493,3190,Mayra Bueno Silva,Gillian Robertson,Flyweight,0,0,32,11,18,11,33,12,27,17,0,0,3,1,1,0,0,0,14,162,30,9,17,10,2,2,1,1,0,0,0,0,22,5,8,2,1,0,1,1,9,6,9,8,493,http://www.ufcstats.com/fight-details/0c618cd41b88c558,http://www.ufcstats.com/event-details/852454c572675334
1558,3627,Luis Henrique,Ryan Spann,Heavyweight,0,0,59,30,97,46,78,48,101,50,11,4,0,0,1,1,0,1,303,308,51,22,88,38,6,6,8,8,2,2,1,0,35,14,68,23,3,2,6,5,21,14,23,18,3627,http://www.ufcstats.com/fight-details/30eaf1650bc359b3,http://www.ufcstats.com/event-details/852454c572675334
2783,2904,Alex Oliveira,Carlo Pedersoli Jr.,Welterweight,0,0,10,7,4,2,13,10,4,2,0,0,0,0,0,0,0,0,5,0,9,7,2,0,1,0,1,1,0,0,1,1,4,2,4,2,0,0,0,0,6,5,0,0,2783,http://www.ufcstats.com/fight-details/a409a5381f082e8f,http://www.ufcstats.com/event-details/852454c572675334
2102,2172,Thales Leites,Hector Lombard,Middleweight,0,0,117,54,80,46,123,60,98,62,3,2,0,0,0,0,0,0,20,93,85,26,40,16,22,18,4,3,10,10,36,27,106,45,74,42,11,9,6,4,0,0,0,0,2102,http://www.ufcstats.com/fight-details/c5479f20e4db357d,http://www.ufcstats.com/event-details/852454c572675334
4191,3946,Elizeu Zaleski dos Santos,Luigi Vendramini,Welterweight,1,0,32,15,17,4,32,15,21,7,0,0,5,0,0,1,0,0,8,161,24,8,11,1,3,2,3,2,5,5,3,1,24,9,17,4,4,3,0,0,4,3,0,0,4191,http://www.ufcstats.com/fight-details/1c6d3ef6beb9966e,http://www.ufcstats.com/event-details/852454c572675334
3297,3469,Augusto Sakai,Chase Sherman,Heavyweight,0,0,218,111,178,79,233,125,183,84,1,1,0,0,0,0,0,0,69,72,169,81,120,37,35,21,36,24,14,9,22,18,167,69,165,73,38,30,13,6,13,12,0,0,3297,http://www.ufcstats.com/fight-details/d7c7b312279104d2,http://www.ufcstats.com/event-details/852454c572675334
2780,1296,Charles Oliveira,Christos Giagos,Lightweight,0,0,60,28,80,18,60,28,82,20,4,2,0,0,1,0,0,0,81,7,35,13,65,13,14,7,12,3,11,8,3,2,55,25,76,16,3,1,3,1,2,2,1,1,2780,http://www.ufcstats.com/fight-details/ba766bd03090dab9,http://www.ufcstats.com/event-details/852454c572675334
3620,633,Livinha Souza,Alex Chambers,Strawweight,0,0,18,10,9,4,18,10,9,4,1,1,0,0,1,0,0,0,39,0,14,7,9,4,1,1,0,0,3,2,0,0,9,6,7,3,5,2,2,1,4,2,0,0,3620,http://www.ufcstats.com/fight-details/37ff18106c6e38fc,http://www.ufcstats.com/event-details/852454c572675334
2004,108,Aleksei Kunchenko,Thiago Alves,Welterweight,0,0,153,44,175,56,166,56,175,56,2,1,0,0,0,0,0,0,0,48,133,32,116,19,8,5,22,11,12,7,37,26,141,40,173,56,12,4,2,0,0,0,0,0,2004,http://www.ufcstats.com/fight-details/dd0a3aedba5cee87,http://www.ufcstats.com/event-details/8d49545dadf9b919
2626,940,Khalid Murtazaliev,CB Dollaway,Middleweight,0,0,69,48,19,4,74,53,38,23,5,5,3,2,0,3,1,0,359,98,53,33,12,1,12,11,6,2,4,4,1,1,12,8,18,4,3,3,1,0,54,37,0,0,2626,http://www.ufcstats.com/fight-details/d40f865aa6be9cd0,http://www.ufcstats.com/event-details/8d49545dadf9b919
1677,2777,Mark Hunt,Aleksei Oleinik,Heavyweight,0,0,27,6,26,3,27,6,26,3,0,0,5,1,0,1,0,0,0,42,20,2,22,2,2,0,0,0,5,4,4,1,27,6,26,3,0,0,0,0,0,0,0,0,2777,http://www.ufcstats.com/fight-details/eebb4dde70a67369,http://www.ufcstats.com/event-details/8d49545dadf9b919
1046,3436,Ramazan Emeev,Stefan Sekulic,Welterweight,1,0,84,36,58,22,96,47,68,31,3,2,5,1,1,0,0,0,144,136,64,22,34,6,17,12,9,3,3,2,15,13,58,17,52,19,17,12,6,3,9,7,0,0,1046,http://www.ufcstats.com/fight-details/67f559403a6ec7cb,http://www.ufcstats.com/event-details/8d49545dadf9b919
149,3015,Magomed Ankalaev,Marcin Prachnio,Heavyweight,1,0,27,12,22,3,27,12,22,3,0,0,0,0,0,0,0,0,2,0,25,10,15,1,1,1,3,0,1,1,4,2,21,8,22,3,4,2,0,0,2,2,0,0,149,http://www.ufcstats.com/fight-details/1687e2cd061b7aec,http://www.ufcstats.com/event-details/8d49545dadf9b919
357,1996,Jan Blachowicz,Nikita Krylov,Heavyweight,0,0,18,10,22,4,33,24,40,21,1,1,1,1,1,1,0,0,293,100,17,10,14,3,1,0,5,0,0,0,3,1,5,1,16,2,0,0,0,0,13,9,6,2,357,http://www.ufcstats.com/fight-details/880f2bb0a639a5a0,http://www.ufcstats.com/event-details/8d49545dadf9b919
172,7,Andrei Arlovski,Shamil Abdurakhimov,Heavyweight,0,0,58,18,70,32,71,27,108,67,3,2,4,2,0,0,0,0,18,206,45,8,50,19,9,6,16,9,4,4,4,4,39,9,41,12,13,6,11,6,6,3,18,14,7,http://www.ufcstats.com/fight-details/a7e8416f0d57c8e0,http://www.ufcstats.com/event-details/8d49545dadf9b919
1911,1790,Rustam Khabilov,Kajan Johnson,Lightweight,0,0,70,17,123,44,88,34,137,57,8,3,0,0,0,0,0,0,250,0,64,16,85,15,6,1,10,6,0,0,28,23,59,11,118,42,5,2,5,2,6,4,0,0,1911,http://www.ufcstats.com/fight-details/ba33d0868b25483b,http://www.ufcstats.com/event-details/8d49545dadf9b919
1002,4027,Merab Dvalishvili,Terrion Ware,Bantamweight,0,0,165,62,34,8,330,205,51,22,8,5,0,0,0,0,0,0,693,0,149,51,28,5,8,5,5,3,8,6,1,0,43,6,27,3,10,5,0,0,112,51,7,5,1002,http://www.ufcstats.com/fight-details/6455d9c54d99b851,http://www.ufcstats.com/event-details/8d49545dadf9b919
4150,3602,Petr Yan,Jin Soo Son,Bantamweight,0,0,232,100,220,58,249,115,226,63,1,0,7,1,0,0,1,0,13,155,216,87,203,51,13,10,13,4,3,3,4,3,195,73,201,47,29,20,13,7,8,7,6,4,4150,http://www.ufcstats.com/fight-details/c76fd2ddcbc4713d,http://www.ufcstats.com/event-details/8d49545dadf9b919
3742,1416,Mairbek Taisumov,Desmond Green,Lightweight,0,0,82,27,83,27,83,28,83,27,0,0,4,0,0,0,0,0,4,0,52,11,59,16,16,5,12,4,14,11,12,7,80,26,81,27,2,1,2,0,0,0,0,0,3742,http://www.ufcstats.com/fight-details/f56c6646b54c0662,http://www.ufcstats.com/event-details/8d49545dadf9b919
4152,1794,Adam Yandiev,Jordan Johnson,Middleweight,0,0,12,1,55,35,12,1,82,55,0,0,4,3,0,2,0,0,0,215,9,0,52,33,2,0,2,1,1,1,1,1,10,1,15,3,2,0,2,2,0,0,38,30,1794,http://www.ufcstats.com/fight-details/ed72edc2ce0f3c5f,http://www.ufcstats.com/event-details/8d49545dadf9b919
2675,541,Geoff Neal,Frank Camacho,Welterweight,2,0,102,59,57,25,105,62,66,33,0,0,2,0,0,0,0,0,8,11,98,56,40,12,4,3,14,10,0,0,3,3,81,46,52,23,11,6,5,2,10,7,0,0,2675,http://www.ufcstats.com/fight-details/6caf9ebf42ddae2e,http://www.ufcstats.com/event-details/d5ae8074631762fc
526,3671,Charles Byrd,Darren Stewart,Middleweight,0,1,63,38,65,24,85,59,69,28,3,0,0,0,0,0,0,0,101,62,55,32,58,17,4,3,6,6,4,3,1,1,44,25,47,10,19,13,18,14,0,0,0,0,3671,http://www.ufcstats.com/fight-details/7658965c2a700b39,http://www.ufcstats.com/event-details/d5ae8074631762fc
1076,3703,Carla Esparza,Tatiana Suarez,Strawweight,0,0,10,6,98,82,18,12,155,136,2,0,11,9,0,0,1,0,4,777,5,1,77,64,5,5,18,15,0,0,3,3,3,0,11,6,7,6,8,6,0,0,79,70,3703,http://www.ufcstats.com/fight-details/fd61e6146f3b2942,http://www.ufcstats.com/event-details/d5ae8074631762fc
3331,458,Robert Sanchez,Jarred Brooks,Flyweight,0,0,40,16,42,24,162,121,108,82,4,1,4,2,0,1,0,0,283,498,30,10,31,15,9,6,7,7,1,0,4,2,21,3,17,4,4,1,6,6,15,12,19,14,458,http://www.ufcstats.com/fight-details/9399c772adc7bcab,http://www.ufcstats.com/event-details/d5ae8074631762fc
2259,849,Zabit Magomedsharipov,Brandon Davis,Featherweight,0,0,53,38,69,27,62,47,71,29,7,6,0,0,1,0,0,0,240,0,40,26,37,8,4,4,15,7,9,8,17,12,37,25,66,24,7,5,3,3,9,8,0,0,2259,http://www.ufcstats.com/fight-details/b2625001e0b89369,http://www.ufcstats.com/event-details/d5ae8074631762fc
2480,4066,Jim Miller,Alex White,Lightweight,0,0,24,15,14,5,26,17,14,5,1,1,0,0,1,0,0,0,19,0,19,11,11,3,2,2,3,2,3,2,0,0,15,8,12,4,0,0,2,1,9,7,0,0,2480,http://www.ufcstats.com/fight-details/e40a5bd62ce710ac,http://www.ufcstats.com/event-details/d5ae8074631762fc
137,1988,Jessica Andrade,Karolina Kowalkiewicz,Strawweight,1,0,73,38,56,24,74,39,58,25,0,0,0,0,0,0,0,0,1,0,66,32,46,15,5,4,6,5,2,2,4,4,65,31,49,18,8,7,7,6,0,0,0,0,137,http://www.ufcstats.com/fight-details/dbf786f9808c6a08,http://www.ufcstats.com/event-details/d5ae8074631762fc
3322,4067,Diego Sanchez,Craig White,Welterweight,0,1,77,46,42,18,124,82,94,64,4,3,0,0,0,1,0,0,860,8,65,34,39,16,12,12,3,2,0,0,0,0,8,3,17,8,1,1,1,1,68,42,24,9,3322,http://www.ufcstats.com/fight-details/294a9e9780afa789,http://www.ufcstats.com/event-details/d5ae8074631762fc
57,3035,Irene Aldana,Lucie Pudilova,Bantamweight,0,0,226,119,329,105,228,121,336,110,1,0,0,0,0,0,0,0,2,17,164,80,289,81,23,10,20,11,39,29,20,13,216,111,319,99,10,8,10,6,0,0,0,0,57,http://www.ufcstats.com/fight-details/a65909d4083c2088,http://www.ufcstats.com/event-details/d5ae8074631762fc
3666,3647,Aljamain Sterling,Cody Stamann,Bantamweight,0,0,74,33,43,12,105,63,51,20,9,2,3,3,2,0,0,0,173,156,56,23,31,2,13,7,7,6,5,3,5,4,51,13,35,7,4,3,8,5,19,17,0,0,3666,http://www.ufcstats.com/fight-details/e65ffb177a2c7669,http://www.ufcstats.com/event-details/d5ae8074631762fc
3170,935,Jimmie Rivera,John Dodson,Bantamweight,0,0,125,62,117,41,126,63,117,41,3,0,1,0,0,0,0,0,4,2,79,25,95,21,21,16,17,15,25,21,5,5,121,60,109,34,4,2,8,7,0,0,0,0,3170,http://www.ufcstats.com/fight-details/82342dc6be82778b,http://www.ufcstats.com/event-details/d5ae8074631762fc
3097,3027,Abdul Razak Alhassan,Niko Price,Welterweight,1,0,21,15,10,4,21,15,10,4,0,0,1,0,0,0,0,0,2,0,17,11,6,2,3,3,4,2,1,1,0,0,20,14,10,4,1,1,0,0,0,0,0,0,3097,http://www.ufcstats.com/fight-details/f3bebb48771a414a,http://www.ufcstats.com/event-details/d5ae8074631762fc
4118,3818,Tyron Woodley,Darren Till,Welterweight,1,0,79,57,6,0,97,74,7,1,4,0,0,0,1,0,0,0,330,12,67,47,6,0,9,7,0,0,3,3,0,0,19,7,6,0,6,5,0,0,54,45,0,0,4118,http://www.ufcstats.com/fight-details/b66ac52bfb217761,http://www.ufcstats.com/event-details/d5ae8074631762fc
1239,3965,Justin Gaethje,James Vick,Lightweight,1,0,15,7,20,10,15,7,21,11,0,0,0,0,0,0,0,0,4,0,8,3,9,3,3,2,8,5,4,2,3,2,14,6,20,10,0,0,0,0,1,1,0,0,1239,http://www.ufcstats.com/fight-details/d6f6ac29008509db,http://www.ufcstats.com/event-details/c0342805a1948cbb
931,3865,Drew Dober,Jon Tuck,Lightweight,0,0,136,60,75,33,208,122,81,39,2,2,1,0,0,1,0,0,467,0,111,42,53,16,13,9,15,10,12,9,7,7,108,36,68,29,3,3,2,1,25,21,5,3,931,http://www.ufcstats.com/fight-details/047d6739aa1d5c1e,http://www.ufcstats.com/event-details/c0342805a1948cbb
1247,3710,Mickey Gall,George Sullivan,Welterweight,0,0,2,0,0,0,6,2,5,5,1,1,0,0,1,0,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1247,http://www.ufcstats.com/fight-details/67e1ec8ee2db3423,http://www.ufcstats.com/event-details/c0342805a1948cbb
4138,3333,Rani Yahya,Luke Sanders,Bantamweight,0,0,8,4,4,2,8,4,4,2,2,0,0,0,2,0,0,0,4,22,4,1,4,2,1,1,0,0,3,2,0,0,8,4,3,2,0,0,0,0,0,0,1,0,4138,http://www.ufcstats.com/fight-details/5362ea7c63432cf9,http://www.ufcstats.com/event-details/c0342805a1948cbb
3330,2941,Andrew Sanchez,Markus Perez,Middleweight,0,0,159,73,122,54,215,119,137,67,6,0,1,0,0,0,0,0,340,7,119,44,79,22,27,21,38,29,13,8,5,3,144,65,104,41,15,8,18,13,0,0,0,0,3330,http://www.ufcstats.com/fight-details/5e3779f7c1c39679,http://www.ufcstats.com/event-details/c0342805a1948cbb
603,1595,Cortney Casey,Angela Hill,Strawweight,0,0,333,111,222,121,341,117,224,123,6,1,1,1,0,0,0,0,101,23,290,80,156,65,28,17,41,34,15,14,25,22,321,100,211,110,10,9,10,10,2,2,1,1,603,http://www.ufcstats.com/fight-details/f20e742e6b0c0b3b,http://www.ufcstats.com/event-details/c0342805a1948cbb
1991,111,James Krause,Warlley Alves,Welterweight,0,0,106,59,64,28,126,79,78,39,4,0,1,1,0,0,0,0,125,63,83,43,47,20,19,14,13,6,4,2,4,2,85,43,51,18,21,16,11,10,0,0,2,0,1991,http://www.ufcstats.com/fight-details/62fecd327391557e,http://www.ufcstats.com/event-details/c0342805a1948cbb
4115,1110,Joanne Wood,Kalindra Faria,Flyweight,0,0,6,5,17,13,29,24,34,27,0,0,1,1,2,0,0,0,0,284,5,4,13,10,0,0,4,3,1,1,0,0,2,1,4,2,0,0,1,1,4,4,12,10,4115,http://www.ufcstats.com/fight-details/9115354413739aa8,http://www.ufcstats.com/event-details/c0342805a1948cbb
127,4090,Eryk Anders,Tim Williams,Middleweight,2,0,93,42,113,43,97,46,126,52,1,0,5,2,0,0,0,0,71,91,80,30,89,29,13,12,13,5,0,0,11,9,84,38,101,38,7,4,8,3,2,0,4,2,127,http://www.ufcstats.com/fight-details/3b701c0a0525341b,http://www.ufcstats.com/event-details/c0342805a1948cbb
2555,1143,John Moraga,Deiveson Figueiredo,Flyweight,0,2,26,14,39,29,33,19,58,46,2,0,4,2,1,1,0,0,0,296,17,6,30,20,7,6,9,9,2,2,0,0,19,8,11,6,5,4,2,1,2,2,26,22,1143,http://www.ufcstats.com/fight-details/7fe1486a2c33bf91,http://www.ufcstats.com/event-details/c0342805a1948cbb
3335,53,Cory Sandhagen,Iuri Alcantara,Bantamweight,0,0,113,66,24,9,159,104,29,13,0,0,1,1,0,2,0,0,251,73,112,65,24,9,0,0,0,0,1,1,0,0,8,6,12,1,1,0,3,1,104,60,9,7,3335,http://www.ufcstats.com/fight-details/3e0090669d51415f,http://www.ufcstats.com/event-details/c0342805a1948cbb
1036,251,Jake Ellenberger,Bryan Barberena,Welterweight,0,2,14,12,35,19,14,12,47,31,0,0,0,0,0,0,0,0,21,0,8,6,33,17,2,2,1,1,4,4,1,1,11,10,21,7,3,2,2,2,0,0,12,10,251,http://www.ufcstats.com/fight-details/aa91cb7567d6c48a,http://www.ufcstats.com/event-details/c0342805a1948cbb
1788,1149,Michael Johnson,Andre Fili,Featherweight,0,0,116,65,117,37,122,70,120,40,3,0,4,2,0,1,1,0,90,201,67,31,104,25,36,22,12,11,13,12,1,1,109,58,115,36,1,1,2,1,6,6,0,0,1788,http://www.ufcstats.com/fight-details/48a9d2a3967d13a4,http://www.ufcstats.com/event-details/c0342805a1948cbb
3395,2554,Matt Sayles,Sheymon Moraes,Featherweight,0,0,235,77,172,73,237,79,177,77,3,0,4,0,0,0,0,0,67,3,185,39,113,31,30,23,55,40,20,15,4,2,220,67,161,64,15,10,11,9,0,0,0,0,2554,http://www.ufcstats.com/fight-details/e85e83ab4e60e768,http://www.ufcstats.com/event-details/03b1e846b09f721d
920,1264,TJ Dillashaw,Cody Garbrandt,Bantamweight,2,0,72,45,43,17,78,51,43,17,0,0,2,0,0,0,0,0,29,0,60,37,37,14,6,5,5,2,6,3,1,1,38,16,39,14,16,15,4,3,18,14,0,0,920,http://www.ufcstats.com/fight-details/de32c5a78aaf89e9,http://www.ufcstats.com/event-details/03b1e846b09f721d
2604,1778,Pedro Munhoz,Brett Johns,Bantamweight,3,0,245,117,168,73,292,160,180,82,4,0,6,0,1,0,0,0,271,66,182,78,153,61,31,16,12,10,32,23,3,2,174,78,158,65,32,18,10,8,39,21,0,0,2604,http://www.ufcstats.com/fight-details/c8a9d3917d77ede2,http://www.ufcstats.com/event-details/03b1e846b09f721d
3360,1614,Thiago Santos,Kevin Holland,Middleweight,0,0,153,69,55,31,167,81,110,81,7,3,1,0,1,1,0,0,577,70,131,50,41,20,17,14,9,6,5,5,5,5,44,20,39,17,5,2,1,1,104,47,15,13,3360,http://www.ufcstats.com/fight-details/3b03f8d3a55f3cb2,http://www.ufcstats.com/event-details/03b1e846b09f721d
3082,1867,Ricardo Ramos,Kyung Ho Kang,Bantamweight,0,0,146,54,157,65,157,63,198,101,2,1,2,1,1,0,0,0,58,127,117,40,120,38,13,6,12,6,16,8,25,21,140,50,151,60,2,1,0,0,4,3,6,5,3082,http://www.ufcstats.com/fight-details/65223fa6055df489,http://www.ufcstats.com/event-details/03b1e846b09f721d
2940,3840,Alex Perez,Jose Torres,Flyweight,1,0,162,84,76,29,166,88,77,30,3,0,0,0,0,0,0,0,3,0,139,67,67,22,16,11,9,7,7,6,0,0,133,64,71,25,29,20,5,4,0,0,0,0,2940,http://www.ufcstats.com/fight-details/866729ea2ceddb25,http://www.ufcstats.com/event-details/03b1e846b09f721d
3963,61,Polyana Viana,JJ Aldrich,Strawweight,0,0,129,46,83,40,175,86,96,50,5,1,1,0,0,0,0,0,62,357,97,24,77,36,24,15,5,3,8,7,1,1,116,37,73,31,8,6,8,7,5,3,2,2,61,http://www.ufcstats.com/fight-details/d2f6b87189908088,http://www.ufcstats.com/event-details/03b1e846b09f721d
3951,4131,Marlon Vera,Wulijiburen,Bantamweight,1,0,86,45,61,31,102,59,80,49,4,1,4,2,0,0,0,0,62,187,58,24,32,16,13,8,19,9,15,13,10,6,67,30,48,19,9,8,7,6,10,7,6,6,3951,http://www.ufcstats.com/fight-details/8e971c1ec4b981cc,http://www.ufcstats.com/event-details/03b1e846b09f721d
3779,4205,Danielle Taylor,Zhang Weili,Strawweight,0,0,123,34,194,77,124,35,200,83,1,0,2,1,1,0,0,0,0,48,104,22,107,31,11,8,30,15,8,4,57,31,120,31,185,71,3,3,7,4,0,0,2,2,4205,http://www.ufcstats.com/fight-details/5d8a1daadda47ace,http://www.ufcstats.com/event-details/03b1e846b09f721d
3723,2529,Cub Swanson,Renato Moicano,Featherweight,0,1,38,20,47,17,38,20,53,23,0,0,2,1,0,1,0,0,0,81,19,5,42,14,5,3,3,2,14,12,2,1,38,20,33,8,0,0,2,2,0,0,12,7,2529,http://www.ufcstats.com/fight-details/520f6379fefd8fda,http://www.ufcstats.com/event-details/03b1e846b09f721d
1787,623,Demetrious Johnson,Henry Cejudo,Flyweight,0,0,134,81,147,51,174,121,178,80,2,1,11,3,0,0,0,0,36,278,62,23,116,29,21,19,25,18,51,39,6,4,125,73,120,31,8,7,22,17,1,1,5,3,623,http://www.ufcstats.com/fight-details/f2ca358ea9bec156,http://www.ufcstats.com/event-details/03b1e846b09f721d
3535,1736,Ricky Simon,Montel Jackson,Bantamweight,0,0,53,25,94,42,75,44,107,55,20,7,2,2,0,0,0,0,337,45,31,7,76,27,14,10,15,13,8,8,3,2,44,18,66,23,8,7,23,16,1,0,5,3,3535,http://www.ufcstats.com/fight-details/e57a78a422439774,http://www.ufcstats.com/event-details/03b1e846b09f721d
1756,2924,Joanna Jedrzejczyk,Tecia Pennington,Strawweight,0,0,166,62,78,33,185,81,100,54,0,0,10,0,0,0,0,0,135,283,113,21,44,11,38,27,2,2,15,14,32,20,134,40,73,29,32,22,5,4,0,0,0,0,1756,http://www.ufcstats.com/fight-details/0b2ae6c368369d1b,http://www.ufcstats.com/event-details/322a56923b396b4d
2305,2740,Randa Markos,Nina Nunes,Strawweight,0,0,72,23,118,49,79,30,127,56,11,1,0,0,0,0,0,0,297,33,68,20,84,20,2,2,10,6,2,1,24,23,61,17,107,44,0,0,4,1,11,6,7,4,2740,http://www.ufcstats.com/fight-details/d441715577c5934c,http://www.ufcstats.com/event-details/322a56923b396b4d
3014,1578,Devin Powell,Alvaro Herrera Mendoza,Lightweight,1,0,26,12,23,7,26,12,23,7,1,0,0,0,0,0,0,0,11,10,14,3,19,3,7,5,4,4,5,4,0,0,24,10,22,6,0,0,0,0,2,2,1,1,3014,http://www.ufcstats.com/fight-details/62f564662f33692d,http://www.ufcstats.com/event-details/322a56923b396b4d
2271,2902,John Makdessi,Ross Pearson,Lightweight,0,0,261,131,224,79,265,134,226,81,0,0,2,0,0,0,0,0,0,18,211,99,182,51,25,13,15,9,25,19,27,19,244,120,223,79,17,11,1,0,0,0,0,0,2271,http://www.ufcstats.com/fight-details/3249bbbb7ce837ef,http://www.ufcstats.com/event-details/322a56923b396b4d
